2024-06-12 11:47:17.294 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-06-12 11:47:17.333 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2024-06-12 11:47:17.342 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-06-12 11:47:17.461 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
2024-06-12 11:47:18.402 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@1474d0eb
2024-06-12 11:47:18.402 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.BasicTypeReference@22263fae
2024-06-12 11:47:18.402 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@22263fae
2024-06-12 11:47:18.402 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@7c0e9031
2024-06-12 11:47:18.402 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@7c0e9031
2024-06-12 11:47:18.402 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration url -> org.hibernate.type.BasicTypeReference@4e4ffc2b
2024-06-12 11:47:18.403 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@4e4ffc2b
2024-06-12 11:47:18.403 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.BasicTypeReference@7c0e8e81
2024-06-12 11:47:18.415 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration object -> org.hibernate.type.JavaObjectType@445c1080
2024-06-12 11:47:18.415 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@445c1080
2024-06-12 11:47:18.418 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration null -> org.hibernate.type.NullType@278a63d2
2024-06-12 11:47:18.419 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.BasicTypeReference@79117d4
2024-06-12 11:47:18.419 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.BasicTypeReference@5162d3c4
2024-06-12 11:47:18.419 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.BasicTypeReference@7ba16ae9
2024-06-12 11:47:18.420 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.BasicTypeReference@fc102bc
2024-06-12 11:47:18.420 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.BasicTypeReference@e18b27
2024-06-12 11:47:18.421 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_calendar_time -> org.hibernate.type.BasicTypeReference@475a940c
2024-06-12 11:47:18.421 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.BasicTypeReference@37dc582c
2024-06-12 11:47:18.421 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.BasicTypeReference@308f7889
2024-06-12 11:47:18.496 [RMI TCP Connection(2)-127.0.0.1] WARN  org.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2024-06-12 11:47:18.503 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: org.postgresql.Driver
2024-06-12 11:47:18.503 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:postgresql://localhost:5432/fucking_flights]
2024-06-12 11:47:18.504 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=123, user=admin}
2024-06-12 11:47:18.504 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2024-06-12 11:47:18.512 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.orm.connections.pooling - Initializing Connection pool with 1 Connections
2024-06-12 11:47:18.512 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 5 (min=1)
2024-06-12 11:47:18.793 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Database ->
       name : PostgreSQL
    version : 16.2 (Debian 16.2-1.pgdg120+2)
      major : 16
      minor : 2
2024-06-12 11:47:18.794 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Driver ->
       name : PostgreSQL JDBC Driver
    version : 42.6.1
      major : 42
      minor : 6
2024-06-12 11:47:18.794 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - JDBC version : 4.2
2024-06-12 11:47:18.840 [RMI TCP Connection(2)-127.0.0.1] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-06-12 11:47:18.843 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.orm.dialect - HHH035001: Using dialect: org.hibernate.dialect.PostgreSQLDialect, version: 16.2
2024-06-12 11:47:18.854 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
2024-06-12 11:47:18.868 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.orm.jdbc.lob - HHH10010004: Disabling contextual LOB creation as Dialect reported it is not supported
2024-06-12 11:47:18.879 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(6, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@2174b15e) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@75f38818)
2024-06-12 11:47:18.882 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(2004, BlobTypeDescriptor(BLOB_BINDING)) replaced previous registration(BlobTypeDescriptor(DEFAULT))
2024-06-12 11:47:18.883 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(2005, ClobTypeDescriptor(CLOB_BINDING)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2024-06-12 11:47:18.895 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration JAVA_OBJECT -> org.hibernate.type.JavaObjectType@53c8eed4
2024-06-12 11:47:18.895 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@53c8eed4
2024-06-12 11:47:18.895 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Type registration key [java.lang.Object] overrode previous entry : `org.hibernate.type.JavaObjectType@445c1080`
2024-06-12 11:47:18.910 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration Duration -> basicType@1(java.time.Duration,2)
2024-06-12 11:47:18.910 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.Duration -> basicType@1(java.time.Duration,2)
2024-06-12 11:47:18.918 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.OffsetDateTimeType -> basicType@2(java.time.OffsetDateTime,3003)
2024-06-12 11:47:18.918 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2024-06-12 11:47:18.918 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2024-06-12 11:47:18.919 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.ZonedDateTimeType -> basicType@3(java.time.ZonedDateTime,3003)
2024-06-12 11:47:18.919 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2024-06-12 11:47:18.920 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2024-06-12 11:47:18.922 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.OffsetTimeType -> basicType@4(java.time.OffsetTime,3007)
2024-06-12 11:47:18.922 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2024-06-12 11:47:18.923 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2024-06-12 11:47:18.926 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@a7651be] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@4cd05773]
2024-06-12 11:47:19.018 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2024-06-12 11:47:19.074 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.EntityBinder - Binding entity from annotated class: by.javaguru.je.jdbc.entity.Flight
2024-06-12 11:47:19.088 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.EntityBinder - Import with entity name Flight
2024-06-12 11:47:19.102 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.EntityBinder - Bind entity by.javaguru.je.jdbc.entity.Flight on table flight
2024-06-12 11:47:19.117 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedDiscriminatorColumn(column='DTYPE')
2024-06-12 11:47:19.153 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.155 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [by.javaguru.je.jdbc.entity.Flight] is safe
2024-06-12 11:47:19.155 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : by.javaguru.je.jdbc.entity.Flight
2024-06-12 11:47:19.160 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2024-06-12 11:47:19.165 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [by.javaguru.je.jdbc.entity.Flight:id]
2024-06-12 11:47:19.171 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.BasicValueBinder - building BasicValue for id
2024-06-12 11:47:19.176 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: flight.id
2024-06-12 11:47:19.178 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - Building property id
2024-06-12 11:47:19.182 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.BinderHelper - #makeIdGenerator(BasicValue([Column(id)]), id, identity, , ...)
2024-06-12 11:47:19.186 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedJoinColumn(column='aircraft_id',referencedColumn='id')
2024-06-12 11:47:19.187 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.194 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - Building property aircraft
2024-06-12 11:47:19.195 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedJoinColumn(column='arrival_airport_code',referencedColumn='code')
2024-06-12 11:47:19.196 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.196 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - Building property arrivalAirportCode
2024-06-12 11:47:19.197 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.197 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - MetadataSourceProcessor property arrivalDate with lazy=false
2024-06-12 11:47:19.197 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [by.javaguru.je.jdbc.entity.Flight:arrivalDate]
2024-06-12 11:47:19.198 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.BasicValueBinder - building BasicValue for arrivalDate
2024-06-12 11:47:19.198 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: flight.arrival_date
2024-06-12 11:47:19.198 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - Building property arrivalDate
2024-06-12 11:47:19.199 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedJoinColumn(column='departure_airport_code',referencedColumn='code')
2024-06-12 11:47:19.199 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.200 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - Building property departureAirportCode
2024-06-12 11:47:19.200 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.201 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - MetadataSourceProcessor property departureDate with lazy=false
2024-06-12 11:47:19.201 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [by.javaguru.je.jdbc.entity.Flight:departureDate]
2024-06-12 11:47:19.201 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.BasicValueBinder - building BasicValue for departureDate
2024-06-12 11:47:19.201 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: flight.departure_date
2024-06-12 11:47:19.201 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - Building property departureDate
2024-06-12 11:47:19.202 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.202 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - MetadataSourceProcessor property flightNo with lazy=false
2024-06-12 11:47:19.202 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [by.javaguru.je.jdbc.entity.Flight:flightNo]
2024-06-12 11:47:19.202 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.BasicValueBinder - building BasicValue for flightNo
2024-06-12 11:47:19.202 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: flight.flight_no
2024-06-12 11:47:19.202 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - Building property flightNo
2024-06-12 11:47:19.203 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.203 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - MetadataSourceProcessor property status with lazy=false
2024-06-12 11:47:19.204 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [by.javaguru.je.jdbc.entity.Flight:status]
2024-06-12 11:47:19.204 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.BasicValueBinder - building BasicValue for status
2024-06-12 11:47:19.204 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: flight.status
2024-06-12 11:47:19.204 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.PropertyBinder - Building property status
2024-06-12 11:47:19.204 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedJoinColumn()
2024-06-12 11:47:19.205 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.226 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: IndexColumn(column='tickets_ORDER')
2024-06-12 11:47:19.229 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn()
2024-06-12 11:47:19.230 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedColumn(column='tickets_KEY')
2024-06-12 11:47:19.231 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedJoinColumn(column='tickets_KEY')
2024-06-12 11:47:19.232 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedJoinColumn()
2024-06-12 11:47:19.233 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.AnnotatedColumn - Binding column: AnnotatedJoinColumn()
2024-06-12 11:47:19.236 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.model.internal.CollectionBinder - Collection role: by.javaguru.je.jdbc.entity.Flight.tickets
